price_type,commodity,district_id,agri_year,monthly_mean,level,abs_diff
Farm Harvest,Jute,OD21,2021-22,3647.28,3647.28,0.0
Farm Harvest,Jute,OD21,2022-23,3892.7066666666665,3892.71,0.0033333333335576754
Farm Harvest,Jute,OD21,2023-24,4154.650000000001,4154.65,9.094947017729282e-13
Farm Harvest,Jute,OD21,2024-25,4434.216666666667,4434.22,0.003333333333102928
Farm Harvest,Jute,OD22,2013-14,3354.036666666667,3354.04,0.003333333333102928
Farm Harvest,Jute,OD22,2014-15,3407.463333333333,3407.47,0.006666666666660603
Farm Harvest,Jute,OD22,2015-16,3459.2966666666666,3459.3,0.0033333333335576754
Farm Harvest,Jute,OD22,2016-17,4000.0,4000.0,0.0
Farm Harvest,Jute,OD22,2017-18,3683.3133333333335,3683.31,0.0033333333335576754
Farm Harvest,Jute,OD22,2018-19,4644.95,4644.95,0.0
Farm Harvest,Jute,OD22,2019-20,4269.163333333334,4269.16,0.0033333333340124227
Farm Harvest,Jute,OD22,2020-21,4556.44,4556.44,0.0
Farm Harvest,Jute,OD22,2021-22,4863.04,4863.04,0.0
Farm Harvest,Jute,OD22,2022-23,5190.28,5190.28,0.0
Farm Harvest,Jute,OD22,2023-24,5539.533333333333,5539.53,0.003333333333102928
Farm Harvest,Jute,OD22,2024-25,5912.29,5912.29,0.0
Farm Harvest,Jute,OD24,2013-14,3498.23,3498.23,0.0
Farm Harvest,Jute,OD24,2014-15,3553.9533333333334,3553.95,0.0033333333335576754
Farm Harvest,Jute,OD24,2015-16,3608.013333333334,3608.01,0.0033333333335576754
Farm Harvest,Jute,OD24,2016-17,4000.0033333333336,4000.0,0.0033333333335576754
Farm Harvest,Jute,OD24,2017-18,4000.0,4000.0,0.0
Farm Harvest,Jute,OD24,2018-19,4844.636666666666,4844.64,0.0033333333340124227
Farm Harvest,Jute,OD24,2019-20,4100.16,4100.16,0.0
Farm Harvest,Jute,OD24,2020-21,4376.063333333333,4376.06,0.0033333333321934333
Farm Harvest,Jute,OD24,2021-22,4670.53,4670.53,0.0
Farm Harvest,Jute,OD24,2022-23,4984.813333333333,4984.81,0.0033333333321934333
Farm Harvest,Jute,OD24,2023-24,5320.24,5320.24,0.0
Farm Harvest,Jute,OD24,2024-25,5678.243333333333,5678.25,0.006666666667115351
Farm Harvest,Jute,OD27,2013-14,3642.42,3642.42,0.0
Farm Harvest,Jute,OD27,2014-15,3700.44,3700.44,0.0
Farm Harvest,Jute,OD27,2015-16,3756.726666666667,3756.73,0.003333333333102928
Farm Harvest,Jute,OD27,2016-17,4343.916666666667,4343.92,0.003333333333102928
Farm Harvest,Jute,OD27,2017-18,4000.0,4000.0,0.0
Farm Harvest,Jute,OD27,2018-19,5044.326666666667,5044.32,0.006666666667115351
Farm Harvest,Jute,OD27,2019-20,4269.163333333333,4269.16,0.003333333333102928
Farm Harvest,Jute,OD27,2020-21,4556.4366666666665,4556.44,0.003333333333102928
Farm Harvest,Jute,OD27,2021-22,4863.04,4863.04,0.0
Farm Harvest,Jute,OD27,2022-23,5190.276666666667,5190.28,0.003333333333102928
Farm Harvest,Jute,OD27,2023-24,5539.533333333333,5539.53,0.003333333333102928
Farm Harvest,Jute,OD27,2024-25,5912.290000000001,5912.29,9.094947017729282e-13
Farm Harvest,Kulthi,OD01,2013-14,2352.0,2352.0,0.0
Farm Harvest,Kulthi,OD01,2014-15,2850.0,2850.0,0.0
Farm Harvest,Kulthi,OD01,2015-16,3081.0,3081.0,0.0
Farm Harvest,Kulthi,OD01,2016-17,3200.0,3200.0,0.0
Farm Harvest,Kulthi,OD01,2017-18,3581.0,3581.0,0.0
Farm Harvest,Kulthi,OD01,2018-19,4249.0,4249.0,0.0
Farm Harvest,Kulthi,OD01,2019-20,4673.8966666666665,4673.9,0.003333333333102928
Farm Harvest,Kulthi,OD01,2020-21,5141.286666666667,5141.29,0.003333333333102928
Farm Harvest,Kulthi,OD01,2021-22,5655.420000000001,5655.42,9.094947017729282e-13
Farm Harvest,Kulthi,OD01,2022-23,6220.96,6220.96,0.0
Farm Harvest,Kulthi,OD01,2023-24,6843.056666666666,6843.06,0.0033333333340124227
Farm Harvest,Kulthi,OD01,2024-25,7527.363333333334,7527.36,0.0033333333340124227
Farm Harvest,Kulthi,OD02,2013-14,2220.0,2220.0,0.0
Farm Harvest,Kulthi,OD02,2014-15,2668.0,2668.0,0.0
Farm Harvest,Kulthi,OD02,2015-16,3120.9966666666664,3121.0,0.0033333333335576754
Farm Harvest,Kulthi,OD02,2016-17,3191.0,3191.0,0.0
Farm Harvest,Kulthi,OD02,2017-18,3434.0,3434.0,0.0
Farm Harvest,Kulthi,OD02,2018-19,3100.0,3100.0,0.0
Farm Harvest,Kulthi,OD02,2019-20,3410.0,3410.0,0.0
Farm Harvest,Kulthi,OD02,2020-21,3751.0,3751.0,0.0
Farm Harvest,Kulthi,OD02,2021-22,4126.096666666667,4126.1,0.003333333333102928
Farm Harvest,Kulthi,OD02,2022-23,4538.71,4538.71,0.0
Farm Harvest,Kulthi,OD02,2023-24,4992.58,4992.58,0.0
Farm Harvest,Kulthi,OD02,2024-25,5491.836666666667,5491.84,0.003333333333102928
Farm Harvest,Kulthi,OD03,2013-14,2350.0033333333336,2350.0,0.0033333333335576754
Farm Harvest,Kulthi,OD03,2014-15,2800.0,2800.0,0.0
Farm Harvest,Kulthi,OD03,2015-16,3067.0,3067.0,0.0
Farm Harvest,Kulthi,OD03,2016-17,3299.9966666666664,3300.0,0.0033333333335576754
Farm Harvest,Kulthi,OD03,2017-18,3020.0,3020.0,0.0
Farm Harvest,Kulthi,OD03,2018-19,4899.996666666667,4900.0,0.003333333333102928
Farm Harvest,Kulthi,OD03,2019-20,5390.003333333333,5390.0,0.003333333333102928
Farm Harvest,Kulthi,OD03,2020-21,5929.0,5929.0,0.0
Farm Harvest,Kulthi,OD03,2021-22,6521.900000000001,6521.9,9.094947017729282e-13
Farm Harvest,Kulthi,OD03,2022-23,7174.086666666666,7174.09,0.0033333333340124227
Farm Harvest,Kulthi,OD03,2023-24,7891.5,7891.5,0.0
Farm Harvest,Kulthi,OD03,2024-25,8680.646666666667,8680.65,0.0033333333321934333
Farm Harvest,Kulthi,OD04,2013-14,2313.0,2313.0,0.0
Farm Harvest,Kulthi,OD04,2014-15,2808.0,2808.0,0.0
Farm Harvest,Kulthi,OD04,2015-16,3175.0,3175.0,0.0
Farm Harvest,Kulthi,OD04,2016-17,3225.0033333333336,3225.0,0.0033333333335576754
Farm Harvest,Kulthi,OD04,2017-18,4050.0,4050.0,0.0
Farm Harvest,Kulthi,OD04,2018-19,3854.0,3854.0,0.0
Farm Harvest,Kulthi,OD04,2019-20,4239.400000000001,4239.4,9.094947017729282e-13
Farm Harvest,Kulthi,OD04,2020-21,4663.336666666667,4663.34,0.003333333333102928
Farm Harvest,Kulthi,OD04,2021-22,5129.673333333333,5129.67,0.003333333333102928
Farm Harvest,Kulthi,OD04,2022-23,5642.639999999999,5642.64,9.094947017729282e-13
Farm Harvest,Kulthi,OD04,2023-24,6206.903333333333,6206.91,0.006666666667115351
Farm Harvest,Kulthi,OD04,2024-25,6827.596666666667,6827.6,0.003333333333102928
Farm Harvest,Kulthi,OD05,2013-14,2300.0,2300.0,0.0
Farm Harvest,Kulthi,OD05,2014-15,2750.0,2750.0,0.0
Farm Harvest,Kulthi,OD05,2015-16,3100.0,3100.0,0.0
Farm Harvest,Kulthi,OD05,2016-17,3175.0,3175.0,0.0
Farm Harvest,Kulthi,OD05,2017-18,3500.0,3500.0,0.0
Farm Harvest,Kulthi,OD05,2018-19,3300.0,3300.0,0.0
Farm Harvest,Kulthi,OD05,2019-20,3630.0033333333336,3630.0,0.0033333333335576754
Farm Harvest,Kulthi,OD05,2020-21,3993.0,3993.0,0.0
Farm Harvest,Kulthi,OD05,2021-22,4392.3,4392.3,0.0
Farm Harvest,Kulthi,OD05,2022-23,4831.533333333333,4831.53,0.003333333333102928
Farm Harvest,Kulthi,OD05,2023-24,5314.683333333333,5314.68,0.003333333333102928
Farm Harvest,Kulthi,OD05,2024-25,5846.150000000001,5846.15,9.094947017729282e-13
Farm Harvest,Kulthi,OD06,2013-14,2200.0,2200.0,0.0
Farm Harvest,Kulthi,OD06,2014-15,2571.0033333333336,2571.0,0.0033333333335576754
Farm Harvest,Kulthi,OD06,2015-16,3150.0,3150.0,0.0
Farm Harvest,Kulthi,OD06,2016-17,3000.0,3000.0,0.0
Farm Harvest,Kulthi,OD06,2017-18,3571.0,3571.0,0.0
Farm Harvest,Kulthi,OD06,2018-19,3429.0033333333336,3429.0,0.0033333333335576754
Farm Harvest,Kulthi,OD06,2019-20,3771.9,3771.9,0.0
Farm Harvest,Kulthi,OD06,2020-21,4149.086666666667,4149.09,0.003333333333102928
Farm Harvest,Kulthi,OD06,2021-22,4564.0,4564.0,0.0
Farm Harvest,Kulthi,OD06,2022-23,5020.3966666666665,5020.4,0.003333333333102928
Farm Harvest,Kulthi,OD06,2023-24,5522.44,5522.44,0.0
Farm Harvest,Kulthi,OD06,2024-25,6074.68,6074.68,0.0
Farm Harvest,Kulthi,OD07,2013-14,2195.0,2195.0,0.0
Farm Harvest,Kulthi,OD07,2014-15,2582.9966666666664,2583.0,0.0033333333335576754
Farm Harvest,Kulthi,OD07,2015-16,3167.0,3167.0,0.0
Farm Harvest,Kulthi,OD07,2016-17,3063.9966666666664,3064.0,0.0033333333335576754
Farm Harvest,Kulthi,OD07,2017-18,3103.9966666666664,3104.0,0.0033333333335576754
Farm Harvest,Kulthi,OD07,2018-19,2928.9966666666664,2929.0,0.0033333333335576754
Farm Harvest,Kulthi,OD07,2019-20,3221.9,3221.9,0.0
Farm Harvest,Kulthi,OD07,2020-21,3544.093333333333,3544.09,0.0033333333326481807
Farm Harvest,Kulthi,OD07,2021-22,3898.5,3898.5,0.0
Farm Harvest,Kulthi,OD07,2022-23,4288.349999999999,4288.35,9.094947017729282e-13
Farm Harvest,Kulthi,OD07,2023-24,4717.183333333333,4717.18,0.003333333333102928
Farm Harvest,Kulthi,OD07,2024-25,5188.900000000001,5188.9,9.094947017729282e-13
Farm Harvest,Kulthi,OD08,2013-14,2500.0,2500.0,0.0
Farm Harvest,Kulthi,OD08,2014-15,2965.0,2965.0,0.0
Farm Harvest,Kulthi,OD08,2015-16,3267.0,3267.0,0.0
Farm Harvest,Kulthi,OD08,2016-17,3380.0,3380.0,0.0
Farm Harvest,Kulthi,OD08,2017-18,3250.0,3250.0,0.0
Farm Harvest,Kulthi,OD08,2018-19,3515.0,3515.0,0.0
Farm Harvest,Kulthi,OD08,2019-20,3866.5,3866.5,0.0
Farm Harvest,Kulthi,OD08,2020-21,4253.150000000001,4253.15,9.094947017729282e-13
Farm Harvest,Kulthi,OD08,2021-22,4678.463333333333,4678.47,0.006666666667115351
Farm Harvest,Kulthi,OD08,2022-23,5146.3133333333335,5146.31,0.003333333333102928
Farm Harvest,Kulthi,OD08,2023-24,5660.943333333334,5660.94,0.0033333333340124227
Farm Harvest,Kulthi,OD08,2024-25,6227.04,6227.04,0.0
Farm Harvest,Kulthi,OD09,2013-14,2213.0,2213.0,0.0
Farm Harvest,Kulthi,OD09,2014-15,2632.9966666666664,2633.0,0.0033333333335576754
Farm Harvest,Kulthi,OD09,2015-16,3000.0,3000.0,0.0
Farm Harvest,Kulthi,OD09,2016-17,3071.0,3071.0,0.0
Farm Harvest,Kulthi,OD09,2017-18,3250.0,3250.0,0.0
Farm Harvest,Kulthi,OD09,2018-19,3576.9966666666664,3577.0,0.0033333333335576754
Farm Harvest,Kulthi,OD09,2019-20,3934.7000000000003,3934.7,4.547473508864641e-13
Farm Harvest,Kulthi,OD09,2020-21,4328.17,4328.17,0.0
Farm Harvest,Kulthi,OD09,2021-22,4760.986666666667,4760.99,0.003333333333102928
Farm Harvest,Kulthi,OD09,2022-23,5237.086666666667,5237.09,0.003333333333102928
Farm Harvest,Kulthi,OD09,2023-24,5760.793333333334,5760.79,0.0033333333340124227
Farm Harvest,Kulthi,OD09,2024-25,6336.873333333334,6336.87,0.0033333333340124227
Farm Harvest,Kulthi,OD10,2013-14,2000.0,2000.0,0.0
Farm Harvest,Kulthi,OD10,2014-15,2417.0,2417.0,0.0
Farm Harvest,Kulthi,OD10,2015-16,2867.0,2867.0,0.0
Farm Harvest,Kulthi,OD10,2016-17,3050.0,3050.0,0.0
Farm Harvest,Kulthi,OD10,2017-18,3200.0,3200.0,0.0
Farm Harvest,Kulthi,OD10,2018-19,4457.0,4457.0,0.0
Farm Harvest,Kulthi,OD10,2019-20,4902.7,4902.7,0.0
Farm Harvest,Kulthi,OD10,2020-21,5392.97,5392.97,0.0
Farm Harvest,Kulthi,OD10,2021-22,5932.266666666666,5932.27,0.0033333333340124227
Farm Harvest,Kulthi,OD10,2022-23,6525.493333333333,6525.49,0.003333333333102928
Farm Harvest,Kulthi,OD10,2023-24,7178.043333333334,7178.04,0.0033333333340124227
Farm Harvest,Kulthi,OD10,2024-25,7895.849999999999,7895.85,9.094947017729282e-13
Farm Harvest,Kulthi,OD11,2013-14,1980.0033333333333,1980.0,0.0033333333333303017
Farm Harvest,Kulthi,OD11,2014-15,2399.9966666666664,2400.0,0.0033333333335576754
Farm Harvest,Kulthi,OD11,2015-16,2850.0033333333336,2850.0,0.0033333333335576754
Farm Harvest,Kulthi,OD11,2016-17,3000.0,3000.0,0.0
Farm Harvest,Kulthi,OD11,2017-18,3420.9966666666664,3421.0,0.0033333333335576754
Farm Harvest,Kulthi,OD11,2018-19,3415.0,3415.0,0.0
Farm Harvest,Kulthi,OD11,2019-20,3756.5,3756.5,0.0
Farm Harvest,Kulthi,OD11,2020-21,4132.150000000001,4132.15,9.094947017729282e-13
Farm Harvest,Kulthi,OD11,2021-22,4545.363333333334,4545.37,0.006666666666205856
Farm Harvest,Kulthi,OD11,2022-23,4999.900000000001,4999.9,9.094947017729282e-13
Farm Harvest,Kulthi,OD11,2023-24,5499.889999999999,5499.89,9.094947017729282e-13
Farm Harvest,Kulthi,OD11,2024-25,6049.88,6049.88,0.0
Farm Harvest,Kulthi,OD12,2013-14,2033.0,2033.0,0.0
Farm Harvest,Kulthi,OD12,2014-15,2488.0033333333336,2488.0,0.0033333333335576754
Farm Harvest,Kulthi,OD12,2015-16,2920.0,2920.0,0.0
Farm Harvest,Kulthi,OD12,2016-17,3049.9966666666664,3050.0,0.0033333333335576754
Farm Harvest,Kulthi,OD12,2017-18,3596.0,3596.0,0.0
Farm Harvest,Kulthi,OD12,2018-19,3174.0,3174.0,0.0
Farm Harvest,Kulthi,OD12,2019-20,3491.4,3491.4,0.0
Farm Harvest,Kulthi,OD12,2020-21,3840.5399999999995,3840.54,4.547473508864641e-13
Farm Harvest,Kulthi,OD12,2021-22,4224.593333333333,4224.59,0.003333333333102928
Farm Harvest,Kulthi,OD12,2022-23,4647.053333333333,4647.05,0.003333333333102928
Farm Harvest,Kulthi,OD12,2023-24,5111.759999999999,5111.76,9.094947017729282e-13
Farm Harvest,Kulthi,OD12,2024-25,5622.933333333333,5622.93,0.003333333333102928
Farm Harvest,Kulthi,OD13,2013-14,1833.0,1833.0,0.0
Farm Harvest,Kulthi,OD13,2014-15,2241.9966666666664,2242.0,0.0033333333335576754
Farm Harvest,Kulthi,OD13,2015-16,2971.0,2971.0,0.0
Farm Harvest,Kulthi,OD13,2016-17,3035.0,3035.0,0.0
Farm Harvest,Kulthi,OD13,2017-18,3527.0,3527.0,0.0
Farm Harvest,Kulthi,OD13,2018-19,3378.0,3378.0,0.0
Farm Harvest,Kulthi,OD13,2019-20,3715.7999999999997,3715.8,4.547473508864641e-13
Farm Harvest,Kulthi,OD13,2020-21,4087.3799999999997,4087.38,4.547473508864641e-13
Farm Harvest,Kulthi,OD13,2021-22,4496.12,4496.12,0.0
Farm Harvest,Kulthi,OD13,2022-23,4945.7300000000005,4945.73,9.094947017729282e-13
Farm Harvest,Kulthi,OD13,2023-24,5440.303333333333,5440.3,0.003333333333102928
Farm Harvest,Kulthi,OD13,2024-25,5984.333333333333,5984.33,0.003333333333102928
Farm Harvest,Kulthi,OD14,2013-14,2500.0,2500.0,0.0
Farm Harvest,Kulthi,OD14,2014-15,2899.9966666666664,2900.0,0.0033333333335576754
Farm Harvest,Kulthi,OD14,2015-16,3100.0033333333336,3100.0,0.0033333333335576754
Farm Harvest,Kulthi,OD14,2016-17,3250.0,3250.0,0.0
Farm Harvest,Kulthi,OD14,2017-18,4835.0,4835.0,0.0
Farm Harvest,Kulthi,OD14,2018-19,4717.0,4717.0,0.0
Farm Harvest,Kulthi,OD14,2019-20,5188.703333333334,5188.7,0.0033333333340124227
Farm Harvest,Kulthi,OD14,2020-21,5707.57,5707.57,0.0
Farm Harvest,Kulthi,OD14,2021-22,6278.326666666667,6278.33,0.003333333333102928
Farm Harvest,Kulthi,OD14,2022-23,6906.16,6906.16,0.0
Farm Harvest,Kulthi,OD14,2023-24,7596.776666666668,7596.78,0.0033333333321934333
Farm Harvest,Kulthi,OD14,2024-25,8356.456666666667,8356.45,0.006666666666205856
Farm Harvest,Kulthi,OD15,2013-14,2501.0,2501.0,0.0
Farm Harvest,Kulthi,OD15,2014-15,2929.0,2929.0,0.0
Farm Harvest,Kulthi,OD15,2015-16,3350.0,3350.0,0.0
Farm Harvest,Kulthi,OD15,2016-17,3375.0,3375.0,0.0
Farm Harvest,Kulthi,OD15,2017-18,4750.0,4750.0,0.0
Farm Harvest,Kulthi,OD15,2018-19,3825.0,3825.0,0.0
Farm Harvest,Kulthi,OD15,2019-20,4207.5,4207.5,0.0
Farm Harvest,Kulthi,OD15,2020-21,4628.25,4628.25,0.0
Farm Harvest,Kulthi,OD15,2021-22,5091.076666666667,5091.08,0.003333333333102928
Farm Harvest,Kulthi,OD15,2022-23,5600.183333333333,5600.18,0.003333333333102928
Farm Harvest,Kulthi,OD15,2023-24,6160.2,6160.2,0.0
Farm Harvest,Kulthi,OD15,2024-25,6776.223333333332,6776.22,0.0033333333321934333
Farm Harvest,Kulthi,OD16,2013-14,2150.0,2150.0,0.0
Farm Harvest,Kulthi,OD16,2014-15,2506.0,2506.0,0.0
Farm Harvest,Kulthi,OD16,2015-16,3093.0,3093.0,0.0
Farm Harvest,Kulthi,OD16,2016-17,3191.9966666666664,3192.0,0.0033333333335576754
Farm Harvest,Kulthi,OD16,2017-18,3242.0,3242.0,0.0
Farm Harvest,Kulthi,OD16,2018-19,3600.0,3600.0,0.0
Farm Harvest,Kulthi,OD16,2019-20,3960.0033333333336,3960.0,0.0033333333335576754
Farm Harvest,Kulthi,OD16,2020-21,4356.0,4356.0,0.0
Farm Harvest,Kulthi,OD16,2021-22,4791.599999999999,4791.6,9.094947017729282e-13
Farm Harvest,Kulthi,OD16,2022-23,5270.763333333333,5270.76,0.003333333333102928
Farm Harvest,Kulthi,OD16,2023-24,5797.836666666667,5797.84,0.003333333333102928
Farm Harvest,Kulthi,OD16,2024-25,6377.62,6377.62,0.0
Farm Harvest,Kulthi,OD17,2013-14,2200.0,2200.0,0.0
Farm Harvest,Kulthi,OD17,2014-15,2547.0,2547.0,0.0
Farm Harvest,Kulthi,OD17,2015-16,3025.0,3025.0,0.0
Farm Harvest,Kulthi,OD17,2016-17,3200.0,3200.0,0.0
Farm Harvest,Kulthi,OD17,2017-18,3300.0,3300.0,0.0
Farm Harvest,Kulthi,OD17,2018-19,3325.0,3325.0,0.0
Farm Harvest,Kulthi,OD17,2019-20,3657.5,3657.5,0.0
Farm Harvest,Kulthi,OD17,2020-21,4023.2533333333336,4023.25,0.0033333333335576754
Farm Harvest,Kulthi,OD17,2021-22,4425.576666666667,4425.58,0.003333333333102928
Farm Harvest,Kulthi,OD17,2022-23,4868.133333333333,4868.13,0.003333333333102928
Farm Harvest,Kulthi,OD17,2023-24,5354.946666666667,5354.95,0.003333333333102928
Farm Harvest,Kulthi,OD17,2024-25,5890.44,5890.44,0.0
Farm Harvest,Kulthi,OD18,2013-14,2350.0,2350.0,0.0
Farm Harvest,Kulthi,OD18,2014-15,2838.0033333333336,2838.0,0.0033333333335576754
Farm Harvest,Kulthi,OD18,2015-16,3222.0,3222.0,0.0
Farm Harvest,Kulthi,OD18,2016-17,3338.0,3338.0,0.0
Farm Harvest,Kulthi,OD18,2017-18,3683.9966666666664,3684.0,0.0033333333335576754
Farm Harvest,Kulthi,OD18,2018-19,3903.0,3903.0,0.0
Farm Harvest,Kulthi,OD18,2019-20,4293.3,4293.3,0.0
Farm Harvest,Kulthi,OD18,2020-21,4722.633333333333,4722.63,0.003333333333102928
Farm Harvest,Kulthi,OD18,2021-22,5194.89,5194.89,0.0
Farm Harvest,Kulthi,OD18,2022-23,5714.383333333334,5714.38,0.0033333333340124227
Farm Harvest,Kulthi,OD18,2023-24,6285.82,6285.82,0.0
Farm Harvest,Kulthi,OD18,2024-25,6914.406666666667,6914.4,0.006666666667115351
Farm Harvest,Kulthi,OD19,2013-14,2373.0033333333336,2373.0,0.0033333333335576754
Farm Harvest,Kulthi,OD19,2014-15,2825.0,2825.0,0.0
Farm Harvest,Kulthi,OD19,2015-16,3200.0,3200.0,0.0
Farm Harvest,Kulthi,OD19,2016-17,3200.0,3200.0,0.0
Farm Harvest,Kulthi,OD19,2017-18,3200.0,3200.0,0.0
Farm Harvest,Kulthi,OD19,2018-19,3150.0,3150.0,0.0
Farm Harvest,Kulthi,OD19,2019-20,3465.0,3465.0,0.0
Farm Harvest,Kulthi,OD19,2020-21,3811.5,3811.5,0.0
Farm Harvest,Kulthi,OD19,2021-22,4192.650000000001,4192.65,9.094947017729282e-13
Farm Harvest,Kulthi,OD19,2022-23,4611.913333333334,4611.92,0.006666666666205856
Farm Harvest,Kulthi,OD19,2023-24,5073.106666666667,5073.11,0.003333333333102928
Farm Harvest,Kulthi,OD19,2024-25,5580.416666666667,5580.42,0.003333333333102928
Farm Harvest,Kulthi,OD20,2013-14,2183.0,2183.0,0.0
Farm Harvest,Kulthi,OD20,2014-15,2351.9966666666664,2352.0,0.0033333333335576754
Farm Harvest,Kulthi,OD20,2015-16,3118.0,3118.0,0.0
Farm Harvest,Kulthi,OD20,2016-17,3180.0033333333336,3180.0,0.0033333333335576754
Farm Harvest,Kulthi,OD20,2017-18,3227.9966666666664,3228.0,0.0033333333335576754
Farm Harvest,Kulthi,OD20,2018-19,4346.0,4346.0,0.0
Farm Harvest,Kulthi,OD20,2019-20,4780.599999999999,4780.6,9.094947017729282e-13
Farm Harvest,Kulthi,OD20,2020-21,5258.663333333333,5258.66,0.003333333333102928
Farm Harvest,Kulthi,OD20,2021-22,5784.526666666668,5784.53,0.0033333333321934333
Farm Harvest,Kulthi,OD20,2022-23,6362.98,6362.98,0.0
Farm Harvest,Kulthi,OD20,2023-24,6999.276666666668,6999.28,0.0033333333321934333
Farm Harvest,Kulthi,OD20,2024-25,7699.206666666666,7699.2,0.006666666666205856
Farm Harvest,Kulthi,OD21,2013-14,2360.0,2360.0,0.0
Farm Harvest,Kulthi,OD21,2014-15,2623.0,2623.0,0.0
Farm Harvest,Kulthi,OD21,2015-16,3250.0,3250.0,0.0
Farm Harvest,Kulthi,OD21,2016-17,3275.0,3275.0,0.0
Farm Harvest,Kulthi,OD21,2017-18,2999.9966666666664,3000.0,0.0033333333335576754
Farm Harvest,Kulthi,OD21,2018-19,4327.0,4327.0,0.0
Farm Harvest,Kulthi,OD21,2019-20,4759.703333333334,4759.7,0.0033333333340124227
Farm Harvest,Kulthi,OD21,2020-21,5235.67,5235.67,0.0
Farm Harvest,Kulthi,OD21,2021-22,5759.240000000001,5759.24,9.094947017729282e-13
Farm Harvest,Kulthi,OD21,2022-23,6335.163333333333,6335.16,0.003333333333102928
Farm Harvest,Kulthi,OD21,2023-24,6968.676666666666,6968.68,0.0033333333340124227
Farm Harvest,Kulthi,OD21,2024-25,7665.543333333332,7665.54,0.0033333333321934333
Farm Harvest,Kulthi,OD22,2013-14,2565.0,2565.0,0.0
Farm Harvest,Kulthi,OD22,2014-15,2875.9966666666664,2876.0,0.0033333333335576754
Farm Harvest,Kulthi,OD22,2015-16,3081.0,3081.0,0.0
Farm Harvest,Kulthi,OD22,2016-17,3200.0033333333336,3200.0,0.0033333333335576754
Farm Harvest,Kulthi,OD22,2017-18,3200.0033333333336,3200.0,0.0033333333335576754
Farm Harvest,Kulthi,OD22,2018-19,3969.0,3969.0,0.0
Farm Harvest,Kulthi,OD22,2019-20,4365.900000000001,4365.9,9.094947017729282e-13
Farm Harvest,Kulthi,OD22,2020-21,4802.490000000001,4802.49,9.094947017729282e-13
Farm Harvest,Kulthi,OD22,2021-22,5282.740000000001,5282.74,9.094947017729282e-13
Farm Harvest,Kulthi,OD22,2022-23,5811.013333333333,5811.01,0.003333333333102928
Farm Harvest,Kulthi,OD22,2023-24,6392.113333333334,6392.11,0.0033333333340124227
Farm Harvest,Kulthi,OD22,2024-25,7031.326666666667,7031.33,0.003333333333102928
Farm Harvest,Kulthi,OD23,2013-14,2518.0,2518.0,0.0
Farm Harvest,Kulthi,OD23,2014-15,2800.0,2800.0,0.0
Farm Harvest,Kulthi,OD23,2015-16,3000.0,3000.0,0.0
Farm Harvest,Kulthi,OD23,2016-17,3100.0,3100.0,0.0
Farm Harvest,Kulthi,OD23,2017-18,3500.0,3500.0,0.0
Farm Harvest,Kulthi,OD23,2018-19,3699.9966666666664,3700.0,0.0033333333335576754
Farm Harvest,Kulthi,OD23,2019-20,4070.0,4070.0,0.0
Farm Harvest,Kulthi,OD23,2020-21,4477.003333333333,4477.0,0.003333333333102928
Farm Harvest,Kulthi,OD23,2021-22,4924.7,4924.7,0.0
Farm Harvest,Kulthi,OD23,2022-23,5417.166666666667,5417.17,0.003333333333102928
Farm Harvest,Kulthi,OD23,2023-24,5958.886666666666,5958.89,0.0033333333340124227
Farm Harvest,Kulthi,OD23,2024-25,6554.776666666668,6554.78,0.0033333333321934333
Farm Harvest,Kulthi,OD24,2013-14,2179.0033333333336,2179.0,0.0033333333335576754
Farm Harvest,Kulthi,OD24,2014-15,2628.0,2628.0,0.0
Farm Harvest,Kulthi,OD24,2015-16,2925.0,2925.0,0.0
Farm Harvest,Kulthi,OD24,2016-17,3174.0033333333336,3174.0,0.0033333333335576754
Farm Harvest,Kulthi,OD24,2017-18,4068.0,4068.0,0.0
Farm Harvest,Kulthi,OD24,2018-19,3380.0033333333336,3380.0,0.0033333333335576754
Farm Harvest,Kulthi,OD24,2019-20,3718.0,3718.0,0.0
Farm Harvest,Kulthi,OD24,2020-21,4089.8000000000006,4089.8,4.547473508864641e-13
Farm Harvest,Kulthi,OD24,2021-22,4498.783333333334,4498.78,0.0033333333340124227
Farm Harvest,Kulthi,OD24,2022-23,4948.66,4948.66,0.0
Farm Harvest,Kulthi,OD24,2023-24,5443.526666666667,5443.52,0.006666666666205856
Farm Harvest,Kulthi,OD24,2024-25,5987.873333333334,5987.88,0.006666666666205856
Farm Harvest,Kulthi,OD25,2013-14,2565.0,2565.0,0.0
Farm Harvest,Kulthi,OD25,2014-15,2950.0,2950.0,0.0
Farm Harvest,Kulthi,OD25,2015-16,3300.0,3300.0,0.0
Farm Harvest,Kulthi,OD25,2016-17,3400.0,3400.0,0.0
Farm Harvest,Kulthi,OD25,2017-18,3500.0,3500.0,0.0
Farm Harvest,Kulthi,OD25,2018-19,3470.0,3470.0,0.0
Farm Harvest,Kulthi,OD25,2019-20,3817.0,3817.0,0.0
Farm Harvest,Kulthi,OD25,2020-21,4198.696666666667,4198.7,0.003333333333102928
Farm Harvest,Kulthi,OD25,2021-22,4618.57,4618.57,0.0
Farm Harvest,Kulthi,OD25,2022-23,5080.426666666667,5080.43,0.003333333333102928
Farm Harvest,Kulthi,OD25,2023-24,5588.47,5588.47,0.0
